i12010gd,conf/525-ix-syntax/efm/16-redlining/i12010gd/i09203gd-20081231.htm,fact2,http://www.xbrl.org/2003/arcrole/fact-footnote,"
                    <div xmlns=""http://www.w3.org/1999/xhtml"" xmlns:dei=""http://xbrl.sec.gov/dei/2023"" xmlns:iso4217=""http://www.xbrl.org/2003/iso4217"" xmlns:link=""http://www.xbrl.org/2003/linkbase"" xmlns:xlink=""http://www.w3.org/1999/xlink"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:i=""http://www.xbrl.org/2003/instance"" xmlns:i09203gd=""http://i09203gd/20081231"" xmlns:ix=""http://www.xbrl.org/2013/inlineXBRL"" xmlns:ixt=""http://www.xbrl.org/inlineXBRL/transformation/2015-02-26"" xmlns:utr=""http://www.xbrl.org/2009/utr"" style=""font-family: Sans-Serif; font-size: 10.0pt;"">(2) This Visible Footnote has a doubly quoted non breaking space entity (&amp;nbsp;) and a pretty picture <img alt=""pretty"" src=""i09203gd-20081231.jpg""/>.
            <p style=""font-size: 10.0pt;"">It also has a span element to <span style=""font-weight: bold;"">boldly</span> go here.</p>
                        <p style=""font-size: 10.0pt;"">Finally, a thead, tfoot, and tbody:</p>
                        <p>      We are <span id=""xyz"" style=""font-style:italic; -sec-ix-redline:true;""> almost</span> done. </p>
                        <p>We are <span id=""xyz1"" style=""-sec-ix-redline:true;"">almost</span> done. </p>
                        <p>We are <span style=""-sec-ix-redline:true;"">almost</span> done. :white-space</p>
                        <table style=""border:solid black 1pt;border-collapse: collapse; width: 200pt; margin-left: 20pt;"">
                            <thead>
                                <tr>
                                    <th style=""vertical-align: bottom; width=25%"">X</th>
                                    <th style=""vertical-align: bottom; width=25%"">2</th>
                                    <th style=""vertical-align: bottom; width=25%"">3</th>
                                    <th style=""vertical-align: bottom; width=25%"">4</th>
                                </tr>
                            </thead>
                            <tfoot>
                                <tr>
                                    <td style=""text-align: center;"">??</td>
                                    <td style=""text-align: center;"">?</td>
                                    <td style=""text-align: center;"">!</td>
                                    <td style=""text-align: center;"">!!</td>
                                </tr>
                            </tfoot>
                            <tbody>
                                <tr>
                                    <td style=""text-align: center;"">2</td>
                                    <td style=""text-align: center;"">4</td>
                                    <td style=""text-align: center;"">6</td>
                                    <td style=""text-align: center;"">8</td>
                                </tr>
                                <tr>
                                    <td style=""text-align: center;"">3</td>
                                    <td style=""text-align: center;"">6</td>
                                    <td style=""text-align: center;"">9</td>
                                    <td style=""text-align: center;"">12</td>
                                </tr>
                            </tbody>
                        </table>
                    </div>
                ",,http://www.xbrl.org/2003/role/footnote
i12010gd,conf/525-ix-syntax/efm/16-redlining/i12010gd/i09203gd-20081231.htm,fact1,http://www.xbrl.org/2003/arcrole/fact-footnote,(1) Hidden Footnote!,,http://www.xbrl.org/2003/role/footnote
i22203gd,conf/525-ix-syntax/efm/22-forms/i22203gd/i22203gd-20081231.htm,nonFraction5,http://www.xbrl.org/2003/arcrole/fact-footnote,"
                                                    <span xmlns=""http://www.w3.org/1999/xhtml"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:i22203gd=""http://i22203gd.com/20130529"" xmlns:compsci=""http://compsciresources.com"" xmlns:dei=""http://xbrl.sec.gov/dei/2023"" xmlns:iso4217=""http://www.xbrl.org/2003/iso4217"" xmlns:ix=""http://www.xbrl.org/2013/inlineXBRL"" xmlns:ixt=""http://www.xbrl.org/inlineXBRL/transformation/2015-02-26"" xmlns:link=""http://www.xbrl.org/2003/linkbase"" xmlns:rr=""http://xbrl.sec.gov/rr/2023"" xmlns:us-types=""http://xbrl.us/us-types/2009-01-31"" xmlns:xbrldi=""http://xbrl.org/2006/xbrldi"" xmlns:xbrli=""http://www.xbrl.org/2003/instance"" xmlns:xl=""http://www.xbrl.org/2003/XLink"" xmlns:xlink=""http://www.w3.org/1999/xlink"" xmlns:xs=""http://www.w3.org/2001/XMLSchema-instance"" style=""vertical-align: baseline"">The fund commenced operations after
                            all of the assets of another investment company, Muestra New York
                            AMT-Free Municipal Money Fund (the predecessor fund), were transferred
                            to the fund in a tax-free reorganization on September 12, 2008. Total
                            returns for periods prior to September 13, 2008 (the commencement of
                            operations of Investor shares) reflect the performance of the Premier
                            shares of the predecessor fund, and the performance of the fund&#8217;s
                            Investor shares since that date.</span>
                                                ",en,http://www.xbrl.org/2003/role/footnote
i22203gd,conf/525-ix-syntax/efm/22-forms/i22203gd/i22203gd-20081231.htm,nonFraction2,http://www.xbrl.org/2003/arcrole/fact-footnote,"
                                                    <span xmlns=""http://www.w3.org/1999/xhtml"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:i22203gd=""http://i22203gd.com/20130529"" xmlns:compsci=""http://compsciresources.com"" xmlns:dei=""http://xbrl.sec.gov/dei/2023"" xmlns:iso4217=""http://www.xbrl.org/2003/iso4217"" xmlns:ix=""http://www.xbrl.org/2013/inlineXBRL"" xmlns:ixt=""http://www.xbrl.org/inlineXBRL/transformation/2015-02-26"" xmlns:link=""http://www.xbrl.org/2003/linkbase"" xmlns:rr=""http://xbrl.sec.gov/rr/2023"" xmlns:us-types=""http://xbrl.us/us-types/2009-01-31"" xmlns:xbrldi=""http://xbrl.org/2006/xbrldi"" xmlns:xbrli=""http://www.xbrl.org/2003/instance"" xmlns:xl=""http://www.xbrl.org/2003/XLink"" xmlns:xlink=""http://www.w3.org/1999/xlink"" xmlns:xs=""http://www.w3.org/2001/XMLSchema-instance"" style=""vertical-align: baseline"">The fund commenced operations after
                            all of the assets of another investment company, Muestra New York
                            AMT-Free Municipal Money Fund (the predecessor fund), were transferred
                            to the fund in a tax-free reorganization on September 12, 2008. Total
                            returns for periods prior to September 13, 2008 (the commencement of
                            operations of Institutional shares) reflect the performance of the
                            Institutional shares of the predecessor fund, and the performance of the
                            fund&#8217;s Institutional shares since that date.</span>
                                                ",en,http://www.xbrl.org/2003/role/footnote
i22203gd,conf/525-ix-syntax/efm/22-forms/i22203gd/i22203gd-20081231.htm,nonFraction6,http://www.xbrl.org/2003/arcrole/fact-footnote,"
                                                    <span xmlns=""http://www.w3.org/1999/xhtml"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:i22203gd=""http://i22203gd.com/20130529"" xmlns:compsci=""http://compsciresources.com"" xmlns:dei=""http://xbrl.sec.gov/dei/2023"" xmlns:iso4217=""http://www.xbrl.org/2003/iso4217"" xmlns:ix=""http://www.xbrl.org/2013/inlineXBRL"" xmlns:ixt=""http://www.xbrl.org/inlineXBRL/transformation/2015-02-26"" xmlns:link=""http://www.xbrl.org/2003/linkbase"" xmlns:rr=""http://xbrl.sec.gov/rr/2023"" xmlns:us-types=""http://xbrl.us/us-types/2009-01-31"" xmlns:xbrldi=""http://xbrl.org/2006/xbrldi"" xmlns:xbrli=""http://www.xbrl.org/2003/instance"" xmlns:xl=""http://www.xbrl.org/2003/XLink"" xmlns:xlink=""http://www.w3.org/1999/xlink"" xmlns:xs=""http://www.w3.org/2001/XMLSchema-instance"" style=""vertical-align: baseline"">The fund commenced operations after
                            all of the assets of another investment company, Muestra New York
                            AMT-Free Municipal Money Fund (the predecessor fund), were transferred
                            to the fund in a tax-free reorganization on September 12, 2008. Total
                            returns for periods prior to September 13, 2008 (the commencement of
                            operations of Investor shares) reflect the performance of the Premier
                            shares of the predecessor fund, and the performance of the fund&#8217;s
                            Investor shares since that date.</span>
                                                ",en,http://www.xbrl.org/2003/role/footnote
i22203gd,conf/525-ix-syntax/efm/22-forms/i22203gd/i22203gd-20081231.htm,nonFraction4,http://www.xbrl.org/2003/arcrole/fact-footnote,"
                                                    <span xmlns=""http://www.w3.org/1999/xhtml"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:i22203gd=""http://i22203gd.com/20130529"" xmlns:compsci=""http://compsciresources.com"" xmlns:dei=""http://xbrl.sec.gov/dei/2023"" xmlns:iso4217=""http://www.xbrl.org/2003/iso4217"" xmlns:ix=""http://www.xbrl.org/2013/inlineXBRL"" xmlns:ixt=""http://www.xbrl.org/inlineXBRL/transformation/2015-02-26"" xmlns:link=""http://www.xbrl.org/2003/linkbase"" xmlns:rr=""http://xbrl.sec.gov/rr/2023"" xmlns:us-types=""http://xbrl.us/us-types/2009-01-31"" xmlns:xbrldi=""http://xbrl.org/2006/xbrldi"" xmlns:xbrli=""http://www.xbrl.org/2003/instance"" xmlns:xl=""http://www.xbrl.org/2003/XLink"" xmlns:xlink=""http://www.w3.org/1999/xlink"" xmlns:xs=""http://www.w3.org/2001/XMLSchema-instance"" style=""vertical-align: baseline"">The fund commenced operations after
                            all of the assets of another investment company, Muestra New York
                            AMT-Free Municipal Money Fund (the predecessor fund), were transferred
                            to the fund in a tax-free reorganization on September 12, 2008. Total
                            returns for periods prior to September 13, 2008 (the commencement of
                            operations of Investor shares) reflect the performance of the Premier
                            shares of the predecessor fund, and the performance of the fund&#8217;s
                            Investor shares since that date.</span>
                                                ",en,http://www.xbrl.org/2003/role/footnote
i22203gd,conf/525-ix-syntax/efm/22-forms/i22203gd/i22203gd-20081231.htm,nonFraction1,http://www.xbrl.org/2003/arcrole/fact-footnote,"
                                                    <span xmlns=""http://www.w3.org/1999/xhtml"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:i22203gd=""http://i22203gd.com/20130529"" xmlns:compsci=""http://compsciresources.com"" xmlns:dei=""http://xbrl.sec.gov/dei/2023"" xmlns:iso4217=""http://www.xbrl.org/2003/iso4217"" xmlns:ix=""http://www.xbrl.org/2013/inlineXBRL"" xmlns:ixt=""http://www.xbrl.org/inlineXBRL/transformation/2015-02-26"" xmlns:link=""http://www.xbrl.org/2003/linkbase"" xmlns:rr=""http://xbrl.sec.gov/rr/2023"" xmlns:us-types=""http://xbrl.us/us-types/2009-01-31"" xmlns:xbrldi=""http://xbrl.org/2006/xbrldi"" xmlns:xbrli=""http://www.xbrl.org/2003/instance"" xmlns:xl=""http://www.xbrl.org/2003/XLink"" xmlns:xlink=""http://www.w3.org/1999/xlink"" xmlns:xs=""http://www.w3.org/2001/XMLSchema-instance"" style=""vertical-align: baseline"">The fund commenced operations after
                            all of the assets of another investment company, Muestra New York
                            AMT-Free Municipal Money Fund (the predecessor fund), were transferred
                            to the fund in a tax-free reorganization on September 12, 2008. Total
                            returns for periods prior to September 13, 2008 (the commencement of
                            operations of Institutional shares) reflect the performance of the
                            Institutional shares of the predecessor fund, and the performance of the
                            fund&#8217;s Institutional shares since that date.</span>
                                                ",en,http://www.xbrl.org/2003/role/footnote
i22203gd,conf/525-ix-syntax/efm/22-forms/i22203gd/i22203gd-20081231.htm,nonFraction3,http://www.xbrl.org/2003/arcrole/fact-footnote,"
                                                    <span xmlns=""http://www.w3.org/1999/xhtml"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:i22203gd=""http://i22203gd.com/20130529"" xmlns:compsci=""http://compsciresources.com"" xmlns:dei=""http://xbrl.sec.gov/dei/2023"" xmlns:iso4217=""http://www.xbrl.org/2003/iso4217"" xmlns:ix=""http://www.xbrl.org/2013/inlineXBRL"" xmlns:ixt=""http://www.xbrl.org/inlineXBRL/transformation/2015-02-26"" xmlns:link=""http://www.xbrl.org/2003/linkbase"" xmlns:rr=""http://xbrl.sec.gov/rr/2023"" xmlns:us-types=""http://xbrl.us/us-types/2009-01-31"" xmlns:xbrldi=""http://xbrl.org/2006/xbrldi"" xmlns:xbrli=""http://www.xbrl.org/2003/instance"" xmlns:xl=""http://www.xbrl.org/2003/XLink"" xmlns:xlink=""http://www.w3.org/1999/xlink"" xmlns:xs=""http://www.w3.org/2001/XMLSchema-instance"" style=""vertical-align: baseline"">The fund commenced operations after
                            all of the assets of another investment company, Muestra New York
                            AMT-Free Municipal Money Fund (the predecessor fund), were transferred
                            to the fund in a tax-free reorganization on September 12, 2008. Total
                            returns for periods prior to September 13, 2008 (the commencement of
                            operations of Institutional shares) reflect the performance of the
                            Institutional shares of the predecessor fund, and the performance of the
                            fund&#8217;s Institutional shares since that date.</span>
                                                ",en,http://www.xbrl.org/2003/role/footnote
i22206gd,conf/525-ix-syntax/efm/22-forms/i22206gd/i22206gd-20081231.htm,nonFraction5,http://www.xbrl.org/2003/arcrole/fact-footnote,"
                                                    <span xmlns=""http://www.w3.org/1999/xhtml"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:i22206gd=""http://i22206gd.com/20130529"" xmlns:compsci=""http://compsciresources.com"" xmlns:dei=""http://xbrl.sec.gov/dei/2023"" xmlns:iso4217=""http://www.xbrl.org/2003/iso4217"" xmlns:ix=""http://www.xbrl.org/2013/inlineXBRL"" xmlns:ixt=""http://www.xbrl.org/inlineXBRL/transformation/2015-02-26"" xmlns:link=""http://www.xbrl.org/2003/linkbase"" xmlns:rr=""http://xbrl.sec.gov/rr/2023"" xmlns:us-types=""http://xbrl.us/us-types/2009-01-31"" xmlns:xbrldi=""http://xbrl.org/2006/xbrldi"" xmlns:xbrli=""http://www.xbrl.org/2003/instance"" xmlns:xl=""http://www.xbrl.org/2003/XLink"" xmlns:xlink=""http://www.w3.org/1999/xlink"" xmlns:xs=""http://www.w3.org/2001/XMLSchema-instance"" style=""vertical-align: baseline"">The fund commenced operations after
                            all of the assets of another investment company, Muestra New York
                            AMT-Free Municipal Money Fund (the predecessor fund), were transferred
                            to the fund in a tax-free reorganization on September 12, 2008. Total
                            returns for periods prior to September 13, 2008 (the commencement of
                            operations of Investor shares) reflect the performance of the Premier
                            shares of the predecessor fund, and the performance of the fund&#8217;s
                            Investor shares since that date.</span>
                                                ",en,http://www.xbrl.org/2003/role/footnote
i22206gd,conf/525-ix-syntax/efm/22-forms/i22206gd/i22206gd-20081231.htm,nonFraction2,http://www.xbrl.org/2003/arcrole/fact-footnote,"
                                                    <span xmlns=""http://www.w3.org/1999/xhtml"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:i22206gd=""http://i22206gd.com/20130529"" xmlns:compsci=""http://compsciresources.com"" xmlns:dei=""http://xbrl.sec.gov/dei/2023"" xmlns:iso4217=""http://www.xbrl.org/2003/iso4217"" xmlns:ix=""http://www.xbrl.org/2013/inlineXBRL"" xmlns:ixt=""http://www.xbrl.org/inlineXBRL/transformation/2015-02-26"" xmlns:link=""http://www.xbrl.org/2003/linkbase"" xmlns:rr=""http://xbrl.sec.gov/rr/2023"" xmlns:us-types=""http://xbrl.us/us-types/2009-01-31"" xmlns:xbrldi=""http://xbrl.org/2006/xbrldi"" xmlns:xbrli=""http://www.xbrl.org/2003/instance"" xmlns:xl=""http://www.xbrl.org/2003/XLink"" xmlns:xlink=""http://www.w3.org/1999/xlink"" xmlns:xs=""http://www.w3.org/2001/XMLSchema-instance"" style=""vertical-align: baseline"">The fund commenced operations after
                            all of the assets of another investment company, Muestra New York
                            AMT-Free Municipal Money Fund (the predecessor fund), were transferred
                            to the fund in a tax-free reorganization on September 12, 2008. Total
                            returns for periods prior to September 13, 2008 (the commencement of
                            operations of Institutional shares) reflect the performance of the
                            Institutional shares of the predecessor fund, and the performance of the
                            fund&#8217;s Institutional shares since that date.</span>
                                                ",en,http://www.xbrl.org/2003/role/footnote
i22206gd,conf/525-ix-syntax/efm/22-forms/i22206gd/i22206gd-20081231.htm,nonFraction6,http://www.xbrl.org/2003/arcrole/fact-footnote,"
                                                    <span xmlns=""http://www.w3.org/1999/xhtml"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:i22206gd=""http://i22206gd.com/20130529"" xmlns:compsci=""http://compsciresources.com"" xmlns:dei=""http://xbrl.sec.gov/dei/2023"" xmlns:iso4217=""http://www.xbrl.org/2003/iso4217"" xmlns:ix=""http://www.xbrl.org/2013/inlineXBRL"" xmlns:ixt=""http://www.xbrl.org/inlineXBRL/transformation/2015-02-26"" xmlns:link=""http://www.xbrl.org/2003/linkbase"" xmlns:rr=""http://xbrl.sec.gov/rr/2023"" xmlns:us-types=""http://xbrl.us/us-types/2009-01-31"" xmlns:xbrldi=""http://xbrl.org/2006/xbrldi"" xmlns:xbrli=""http://www.xbrl.org/2003/instance"" xmlns:xl=""http://www.xbrl.org/2003/XLink"" xmlns:xlink=""http://www.w3.org/1999/xlink"" xmlns:xs=""http://www.w3.org/2001/XMLSchema-instance"" style=""vertical-align: baseline"">The fund commenced operations after
                            all of the assets of another investment company, Muestra New York
                            AMT-Free Municipal Money Fund (the predecessor fund), were transferred
                            to the fund in a tax-free reorganization on September 12, 2008. Total
                            returns for periods prior to September 13, 2008 (the commencement of
                            operations of Investor shares) reflect the performance of the Premier
                            shares of the predecessor fund, and the performance of the fund&#8217;s
                            Investor shares since that date.</span>
                                                ",en,http://www.xbrl.org/2003/role/footnote
i22206gd,conf/525-ix-syntax/efm/22-forms/i22206gd/i22206gd-20081231.htm,nonFraction4,http://www.xbrl.org/2003/arcrole/fact-footnote,"
                                                    <span xmlns=""http://www.w3.org/1999/xhtml"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:i22206gd=""http://i22206gd.com/20130529"" xmlns:compsci=""http://compsciresources.com"" xmlns:dei=""http://xbrl.sec.gov/dei/2023"" xmlns:iso4217=""http://www.xbrl.org/2003/iso4217"" xmlns:ix=""http://www.xbrl.org/2013/inlineXBRL"" xmlns:ixt=""http://www.xbrl.org/inlineXBRL/transformation/2015-02-26"" xmlns:link=""http://www.xbrl.org/2003/linkbase"" xmlns:rr=""http://xbrl.sec.gov/rr/2023"" xmlns:us-types=""http://xbrl.us/us-types/2009-01-31"" xmlns:xbrldi=""http://xbrl.org/2006/xbrldi"" xmlns:xbrli=""http://www.xbrl.org/2003/instance"" xmlns:xl=""http://www.xbrl.org/2003/XLink"" xmlns:xlink=""http://www.w3.org/1999/xlink"" xmlns:xs=""http://www.w3.org/2001/XMLSchema-instance"" style=""vertical-align: baseline"">The fund commenced operations after
                            all of the assets of another investment company, Muestra New York
                            AMT-Free Municipal Money Fund (the predecessor fund), were transferred
                            to the fund in a tax-free reorganization on September 12, 2008. Total
                            returns for periods prior to September 13, 2008 (the commencement of
                            operations of Investor shares) reflect the performance of the Premier
                            shares of the predecessor fund, and the performance of the fund&#8217;s
                            Investor shares since that date.</span>
                                                ",en,http://www.xbrl.org/2003/role/footnote
